entities,author_id,id,text,edit_history_tweet_ids,public_metrics,created_at,username,name
"{'mentions': [{'start': 0, 'end': 10, 'username': 'glyphicon', 'id': '1043554262784114688'}, {'start': 11, 'end': 24, 'username': 'JD_Quinteror', 'id': '365594005'}, {'start': 25, 'end': 36, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 37, 'end': 50, 'username': 'TransMilenio', 'id': '62442788'}]}",1692457134,1968537261365973344,@glyphicon @JD_Quinteror @JDOviedoAr @TransMilenio A donde tan proyectado rey?,['1968537261365973344'],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 87}",2025-09-18 04:47:11+00:00,algunstvn,Stvn
"{'mentions': [{'start': 0, 'end': 11, 'username': 'willforeve', 'id': '85962547'}, {'start': 12, 'end': 25, 'username': 'JD_Quinteror', 'id': '365594005'}, {'start': 26, 'end': 37, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 38, 'end': 51, 'username': 'TransMilenio', 'id': '62442788'}], 'annotations': [{'start': 108, 'end': 112, 'probability': 0.3587, 'type': 'Other', 'normalized_text': 'Nequi'}]}",1692457134,1968536831336595899,"@willforeve @JD_Quinteror @JDOviedoAr @TransMilenio Ni uso transmilenio y las veces que lo hago recargo por Nequi
Sin proyectarse papito",['1968536831336595899'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 169}",2025-09-18 04:45:28+00:00,algunstvn,Stvn
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}], 'annotations': [{'start': 58, 'end': 61, 'probability': 0.4592, 'type': 'Place', 'normalized_text': 'DANE'}, {'start': 76, 'end': 83, 'probability': 0.9265, 'type': 'Place', 'normalized_text': 'colombia'}]}",1544162616779722754,1968525379380920725,@JDOviedoAr Aspirante a la presidencia el que decia en el DANE que quien en colombia gana $300.000 era clase media?... cada dia estan peor de aspirantes!.,['1968525379380920725'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 18}",2025-09-18 03:59:58+00:00,VPS12143023,V PS
"{'mentions': [{'start': 0, 'end': 10, 'username': 'algunstvn', 'id': '1692457134'}, {'start': 11, 'end': 24, 'username': 'JD_Quinteror', 'id': '365594005'}, {'start': 25, 'end': 36, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 37, 'end': 50, 'username': 'TransMilenio', 'id': '62442788'}]}",1678982810391007232,1968522415748592068,"@algunstvn @JD_Quinteror @JDOviedoAr @TransMilenio Me pasó que no me autenticaba la recarga por tener el modo desarrollador activado, lo apagué y me dejó activar la recarga.
Revise y verá.",['1968522415748592068'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 86}",2025-09-18 03:48:11+00:00,troverest,Troverest
"{'mentions': [{'start': 0, 'end': 15, 'username': 'ElFulanito2025', 'id': '1918636317346291712'}, {'start': 16, 'end': 27, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1120798342315945984,1968518601092071587,@ElFulanito2025 @JDOviedoAr Con el salario de presidente.    ☺️,['1968518601092071587'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 18}",2025-09-18 03:33:02+00:00,RoteloC,Gotica de vida
"{'mentions': [{'start': 0, 'end': 10, 'username': 'algunstvn', 'id': '1692457134'}, {'start': 11, 'end': 24, 'username': 'JD_Quinteror', 'id': '365594005'}, {'start': 25, 'end': 36, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 37, 'end': 50, 'username': 'TransMilenio', 'id': '62442788'}]}",85962547,1968517420206678173,"@algunstvn @JD_Quinteror @JDOviedoAr @TransMilenio Pero a usted mijo, hay que recargar más y colarse menos.",['1968517420206678173'],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 111}",2025-09-18 03:28:20+00:00,willforeve,Wilson Martinez
"{'mentions': [{'start': 0, 'end': 16, 'username': 'SoyAndresRomero', 'id': '89338852'}, {'start': 17, 'end': 32, 'username': 'sergio_fajardo', 'id': '25185308'}, {'start': 33, 'end': 44, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 45, 'end': 61, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 62, 'end': 75, 'username': 'VickyDavilaH', 'id': '242730842'}]}",1203144604125712384,1968514768567668759,@SoyAndresRomero @sergio_fajardo @JDOviedoAr @juanmanuelgalan @VickyDavilaH Vicky Dávila?.,['1968514768567668759'],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 25}",2025-09-18 03:17:48+00:00,CupertinoRey,Cupertino Sastoque
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1942248368824086528,1968510966313767377,@JDOviedoAr Coma mucha mierda.....marica de farmacia,['1968510966313767377'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 26}",2025-09-18 03:02:42+00:00,JohnAlexan1978,John Alexander Nieves
"{'mentions': [{'start': 40, 'end': 55, 'username': 'sergio_fajardo', 'id': '25185308'}, {'start': 57, 'end': 68, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 70, 'end': 86, 'username': 'juanmanuelgalan', 'id': '31162623'}, {'start': 94, 'end': 107, 'username': 'VickyDavilaH', 'id': '242730842'}]}",89338852,1968510411906462057,"¿Se imaginan la consulta del centro con @sergio_fajardo, @JDOviedoAr, @juanmanuelgalan .... y @VickyDavilaH? 🔥
Con todo lo que ha pasado en estos días, el centro puede terminar siendo el ring más inesperado del 2026. 🇨🇴",['1968510411906462057'],"{'retweet_count': 2, 'reply_count': 1, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 88}",2025-09-18 03:00:30+00:00,SoyAndresRomero,Andrés Romero Olaya
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1918636317346291712,1968508424892674192,@JDOviedoAr Con un crédito personal y con q lo va a pagar?,['1968508424892674192'],"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 202}",2025-09-18 02:52:36+00:00,ElFulanito2025,El fulano
"{'urls': [{'start': 28, 'end': 51, 'url': 'https://t.co/8lLJrX3pvv', 'expanded_url': 'https://x.com/carlosa00524874/status/1968503094913720361/photo/1', 'display_url': 'pic.x.com/8lLJrX3pvv', 'media_key': '3_1968503054824570880'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1447304928205148162,1968503094913720361,@JDOviedoAr SIN PALABRAS... https://t.co/8lLJrX3pvv,['1968503094913720361'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 61}",2025-09-18 02:31:25+00:00,carlosa00524874,carlosarturolopezvelasquez
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",48556516,1968499167841472634,@JDOviedoAr Lloremos todos.,['1968499167841472634'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 119}",2025-09-18 02:15:49+00:00,oscarlo44,Óscar
"{'urls': [{'start': 286, 'end': 309, 'url': 'https://t.co/BnJWh2UjSv', 'expanded_url': 'https://x.com/EduardoDvila12/status/1968496920390676573/video/1', 'display_url': 'pic.x.com/BnJWh2UjSv', 'media_key': '7_1968496101863911424'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",891294693648158721,1968496920390676573,"@JDOviedoAr Nunca antes un presidente hizo respetar tan vehementemente a nuestra nación
A mí no me amenace,aquí lo espero si quiere. No acepto invasiones,no acepto misiles, no acepto asesinatos,acepto inteligencia vengan aquí hablar con ella y los recibimos y hablamos de tú a tú con # https://t.co/BnJWh2UjSv",['1968496920390676573'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 8}",2025-09-18 02:06:53+00:00,EduardoDvila12,Eduardo Dávila
"{'mentions': [{'start': 0, 'end': 10, 'username': 'algunstvn', 'id': '1692457134'}, {'start': 11, 'end': 24, 'username': 'JD_Quinteror', 'id': '365594005'}, {'start': 25, 'end': 36, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 37, 'end': 50, 'username': 'TransMilenio', 'id': '62442788'}]}",1043554262784114688,1968489521734951082,"@algunstvn @JD_Quinteror @JDOviedoAr @TransMilenio Pero si ud es uno de los que se cola todos los días, de que se queja 😂",['1968489521734951082'],"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 141}",2025-09-18 01:37:29+00:00,glyphicon,Carlos Andres
"{'mentions': [{'start': 0, 'end': 10, 'username': 'algunstvn', 'id': '1692457134'}, {'start': 11, 'end': 24, 'username': 'JD_Quinteror', 'id': '365594005'}, {'start': 25, 'end': 36, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 37, 'end': 50, 'username': 'TransMilenio', 'id': '62442788'}]}",610090685,1968486058183545132,"@algunstvn @JD_Quinteror @JDOviedoAr @TransMilenio Igual yo, funciona sin problema",['1968486058183545132'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 127}",2025-09-18 01:23:43+00:00,Alejocruz04,Alejandro Cruz
"{'urls': [{'start': 134, 'end': 157, 'url': 'https://t.co/QdwMbHM5iE', 'expanded_url': 'https://x.com/alejopijao94/status/1968484233510334837/photo/1', 'display_url': 'pic.x.com/QdwMbHM5iE', 'media_key': '3_1968484231044071424'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'algunstvn', 'id': '1692457134'}, {'start': 11, 'end': 24, 'username': 'JD_Quinteror', 'id': '365594005'}, {'start': 25, 'end': 36, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 37, 'end': 50, 'username': 'TransMilenio', 'id': '62442788'}]}",142436803,1968484233510334837,@algunstvn @JD_Quinteror @JDOviedoAr @TransMilenio Pero es raro porque llevo dos meses recargando por maas y la recarga llega normal. https://t.co/QdwMbHM5iE,['1968484233510334837'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 127}",2025-09-18 01:16:28+00:00,alejopijao94,Alejandro Espitia Rodriguez.
"{'urls': [{'start': 168, 'end': 191, 'url': 'https://t.co/eQPTwmPlAx', 'expanded_url': 'https://x.com/algunstvn/status/1968473732155928989/photo/1', 'display_url': 'pic.x.com/eQPTwmPlAx', 'media_key': '3_1968473727189827585'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'JD_Quinteror', 'id': '365594005'}, {'start': 14, 'end': 25, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 26, 'end': 39, 'username': 'TransMilenio', 'id': '62442788'}]}",1692457134,1968473732155928989,@JD_Quinteror @JDOviedoAr @TransMilenio Y la maravilla de aplicación que llevan tiempo publicitando de que sirve para activar las recargas esta hace al menos 1 año así https://t.co/eQPTwmPlAx,['1968473732155928989'],"{'retweet_count': 0, 'reply_count': 7, 'like_count': 16, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 2128}",2025-09-18 00:34:44+00:00,algunstvn,Stvn
"{'urls': [{'start': 79, 'end': 102, 'url': 'https://t.co/58SohCfVpP', 'expanded_url': 'https://x.com/acostabarreto/status/1968470839134744925/photo/1', 'display_url': 'pic.x.com/58SohCfVpP', 'media_key': '16_1968470830175666176'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}], 'annotations': [{'start': 31, 'end': 38, 'probability': 0.6061, 'type': 'Place', 'normalized_text': 'La Plata'}, {'start': 67, 'end': 72, 'probability': 0.9476, 'type': 'Place', 'normalized_text': 'Bogotá'}]}",21501799,1968470839134744925,"@JDOviedoAr Ole....profesor!
Y La Plata que robó como concejal  de Bogotá,qué? https://t.co/58SohCfVpP",['1968470839134744925'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 42}",2025-09-18 00:23:15+00:00,acostabarreto,LEE DONG MUN
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1170913622,1968464910884413481,"@JDOviedoAr Yo,que fuera usted me retiraba,no vale la pena hacer el ridículo.",['1968464910884413481'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 79}",2025-09-17 23:59:41+00:00,bedoya_d,BEDOYA.
"{'mentions': [{'start': 0, 'end': 8, 'username': 'jrestrp', 'id': '327553766'}, {'start': 9, 'end': 22, 'username': 'ColombiaRisk', 'id': '1040611359996686337'}, {'start': 62, 'end': 74, 'username': 'darcyquinnr', 'id': '626592458'}, {'start': 75, 'end': 88, 'username': 'JuanLozano_R', 'id': '170714191'}, {'start': 89, 'end': 97, 'username': 'lcvelez', 'id': '27570569'}, {'start': 98, 'end': 112, 'username': 'JuanitaGomezL', 'id': '120151795'}, {'start': 113, 'end': 124, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 125, 'end': 139, 'username': 'ZuluagaCamila', 'id': '66740100'}, {'start': 140, 'end': 145, 'username': 'lafm', 'id': '126204564'}, {'start': 146, 'end': 157, 'username': 'BluRadioCo', 'id': '622082899'}]}",401707148,1968459094441767198,"@jrestrp @ColombiaRisk Podemos verificar esta información ℹ️ 
@darcyquinnr @JuanLozano_R @lcvelez @JuanitaGomezL @JDOviedoAr @ZuluagaCamila @lafm @BluRadioCo",['1968459094441767198'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 24}",2025-09-17 23:36:34+00:00,ShaloRU,ShaloRU
"{'urls': [{'start': 125, 'end': 148, 'url': 'https://t.co/TzZTU86Iyx', 'expanded_url': 'https://twitter.com/Eclides3/status/1968376280128319599', 'display_url': 'x.com/Eclides3/statu…'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'ABDELAESPRIELLA', 'id': '1657059045956517897'}, {'start': 18, 'end': 29, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 31, 'end': 43, 'username': 'MiguelPoloP', 'id': '541020317'}], 'annotations': [{'start': 45, 'end': 52, 'probability': 0.7449, 'type': 'Person', 'normalized_text': 'Abelardo'}]}",1233183355816026112,1968450525004779527,"@ABDELAESPRIELLA 
@JDOviedoAr 
@MiguelPoloP 
Abelardo es un enfermo mental. Sus concubinas son un par de histéricas maricas. https://t.co/TzZTU86Iyx",['1968450525004779527'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 4}",2025-09-17 23:02:31+00:00,JuanDan28824904,Juan Daniel Lozano
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",2914441426,1968448999402230132,@JDOviedoAr Devuelva la plata..,['1968448999402230132'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 65}",2025-09-17 22:56:28+00:00,manuelacadia,manuel moreno
"{'urls': [{'start': 157, 'end': 180, 'url': 'https://t.co/GrpxyaLqpv', 'expanded_url': 'https://x.com/PaulaMorenoV/status/1968431844505870357/video/1', 'display_url': 'pic.x.com/GrpxyaLqpv', 'media_key': '13_1968431713215750145'}], 'mentions': [{'start': 113, 'end': 124, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 125, 'end': 140, 'username': 'CarlosEForeroP', 'id': '1841971065301696515'}, {'start': 141, 'end': 156, 'username': 'Antonio_Perry_', 'id': '785889068'}], 'hashtags': [{'start': 96, 'end': 112, 'tag': 'LaListaDeOviedo'}], 'annotations': [{'start': 97, 'end': 111, 'probability': 0.7115, 'type': 'Other', 'normalized_text': 'LaListaDeOviedo'}]}",129097323,1968431844505870357,Nos metimos en política para hacer historia y para hacer la diferencia. Ese es el compromiso de #LaListaDeOviedo @JDOviedoAr @CarlosEForeroP @Antonio_Perry_ https://t.co/GrpxyaLqpv,['1968431844505870357'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 25}",2025-09-17 21:48:18+00:00,PaulaMorenoV,Paula A. Moreno V.
"{'urls': [{'start': 235, 'end': 258, 'url': 'https://t.co/WSCxzGWIfM', 'expanded_url': 'https://x.com/Mechitascasmont/status/1968418968688906453/photo/1', 'display_url': 'pic.x.com/WSCxzGWIfM', 'media_key': '3_1968418964737806336'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'SoyJerome__', 'id': '1615185427471671297'}, {'start': 113, 'end': 129, 'username': 'ABDELAESPRIELLA', 'id': '1657059045956517897'}, {'start': 133, 'end': 146, 'username': 'VickyDavilaH', 'id': '242730842'}, {'start': 150, 'end': 164, 'username': 'MariaFdaCabal', 'id': '350862112'}, {'start': 169, 'end': 180, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 185, 'end': 201, 'username': 'PalomaValenciaL', 'id': '149281495'}, {'start': 206, 'end': 219, 'username': 'PaolaHolguin', 'id': '185763733'}, {'start': 224, 'end': 234, 'username': 'lunadavid', 'id': '44740326'}], 'hashtags': [{'start': 16, 'end': 28, 'tag': 'Colombianos'}, {'start': 93, 'end': 108, 'tag': 'UnicoCandidato'}]}",1084612507,1968418968688906453,"@SoyJerome__ 🇨🇴 #Colombianos
Ahora sí entendieron por qué es imperante unirnos en torno a un #UnicoCandidato?
▪︎ @ABDELAESPRIELLA
▪︎ @VickyDavilaH
▪︎ @MariaFdaCabal 
▪︎ @JDOviedoAr 
▪︎ @PalomaValenciaL 
▪︎ @PaolaHolguin 
▪︎ @lunadavid https://t.co/WSCxzGWIfM",['1968418968688906453'],"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 16}",2025-09-17 20:57:08+00:00,Mechitascasmont,Mechitascasmonth
"{'urls': [{'start': 12, 'end': 35, 'url': 'https://t.co/Lw9ETgKLKl', 'expanded_url': 'https://x.com/IJSB08567272/status/1968389490734678517/photo/1', 'display_url': 'pic.x.com/Lw9ETgKLKl', 'media_key': '3_1968389485244145664'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1405857786643324932,1968389490734678517,@JDOviedoAr https://t.co/Lw9ETgKLKl,['1968389490734678517'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",2025-09-17 19:00:00+00:00,IJSB08567272,IJSB
"{'urls': [{'start': 12, 'end': 35, 'url': 'https://t.co/9ltFxzsI5i', 'expanded_url': 'https://x.com/IJSB08567272/status/1968389456924393814/photo/1', 'display_url': 'pic.x.com/9ltFxzsI5i', 'media_key': '3_1968389451043717120'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1405857786643324932,1968389456924393814,@JDOviedoAr https://t.co/9ltFxzsI5i,['1968389456924393814'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",2025-09-17 18:59:52+00:00,IJSB08567272,IJSB
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}], 'annotations': [{'start': 58, 'end': 65, 'probability': 0.9268, 'type': 'Place', 'normalized_text': 'Colombia'}]}",1503567628937355270,1968376038309966204,"@JDOviedoAr Que buena opción es este señor 
Pero con esta Colombia de doble moral no se puede 
Ojalá le dieran la oportunidad ..",['1968376038309966204'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 159}",2025-09-17 18:06:32+00:00,LuchoT77885051,Luis E
"{'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/6KB1XwPXnB', 'expanded_url': 'https://www.instagram.com/stories/jdoviedoar/3723793246238716855?utm_source=ig_story_item_share&igsh=MTlmM3BobXIyZHd3OQ==', 'display_url': 'instagram.com/stories/jdovie…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1968374032958660608/Ty3nX9YS?format=jpg&name=orig', 'width': 206, 'height': 206}, {'url': 'https://pbs.twimg.com/news_img/1968374032958660608/Ty3nX9YS?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Watch this story by Juan Daniel Oviedo on Instagram before it disappears.', 'description': '253K Followers, 7,566 Following, 1,493 Posts', 'unwound_url': 'https://www.instagram.com/stories/jdoviedoar/3723793246238716855/'}], 'mentions': [{'start': 13, 'end': 24, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 28, 'end': 43, 'username': 'UNIMINUTORadio', 'id': '248894027'}]}",140991896,1968373990533251477,"Hablamos con @JDOviedoAr en @UNIMINUTORadio

https://t.co/6KB1XwPXnB",['1968373990533251477'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 13}",2025-09-17 17:58:24+00:00,JaimeCarvajalD,Jaime Carvajal (Jimmy)
"{'mentions': [{'start': 0, 'end': 13, 'username': 'VickyDavilaH', 'id': '242730842'}, {'start': 14, 'end': 30, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 31, 'end': 47, 'username': 'ABDELAESPRIELLA', 'id': '1657059045956517897'}, {'start': 48, 'end': 62, 'username': 'German_Vargas', 'id': '20456814'}, {'start': 63, 'end': 73, 'username': 'lunadavid', 'id': '44740326'}, {'start': 74, 'end': 90, 'username': 'PalomaValenciaL', 'id': '149281495'}, {'start': 91, 'end': 106, 'username': 'AlvaroUribeVel', 'id': '61097151'}, {'start': 107, 'end': 121, 'username': 'MariaFdaCabal', 'id': '350862112'}, {'start': 122, 'end': 135, 'username': 'MauricioCard', 'id': '142849205'}, {'start': 136, 'end': 149, 'username': 'MiguelUribeT', 'id': '163341528'}, {'start': 150, 'end': 161, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 162, 'end': 174, 'username': 'PinzonBueno', 'id': '3401638840'}, {'start': 175, 'end': 188, 'username': 'migueluribel', 'id': '1932638594587574273'}, {'start': 189, 'end': 202, 'username': 'PaolaHolguin', 'id': '185763733'}], 'annotations': [{'start': 258, 'end': 263, 'probability': 0.9025, 'type': 'Person', 'normalized_text': 'Cepeda'}, {'start': 267, 'end': 271, 'probability': 0.8675, 'type': 'Person', 'normalized_text': 'López'}]}",1635818848753442816,1968371532285317196,@VickyDavilaH @EnriquePenalosa @ABDELAESPRIELLA @German_Vargas @lunadavid @PalomaValenciaL @AlvaroUribeVel @MariaFdaCabal @MauricioCard @MiguelUribeT @JDOviedoAr @PinzonBueno @migueluribel @PaolaHolguin y cuando se van a unir en uno solo o esperan que ganen Cepeda o López?,['1968371532285317196'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 22}",2025-09-17 17:48:38+00:00,GermanLynx767,German Lynx
"{'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/M43G8H9kUO', 'expanded_url': 'https://twitter.com/jdoviedoar/status/1968322804534612189', 'display_url': 'x.com/jdoviedoar/sta…'}], 'mentions': [{'start': 13, 'end': 24, 'username': 'JDOviedoAr', 'id': '219434063'}], 'hashtags': [{'start': 0, 'end': 12, 'tag': 'MejorJuntos'}]}",1966611523217903617,1968369553857262072,"#MejorJuntos @JDOviedoAr 🇨🇴

¡Bienvenido! 💪🏼 https://t.co/M43G8H9kUO",['1968369553857262072'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 353}",2025-09-17 17:40:46+00:00,MejorJuntos_col,Mejor Juntos Colombia 🇨🇴
"{'mentions': [{'start': 0, 'end': 10, 'username': 'lunadavid', 'id': '44740326'}, {'start': 11, 'end': 27, 'username': 'EnriquePenalosa', 'id': '108717093'}, {'start': 28, 'end': 39, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1635818848753442816,1968368739554037821,"@lunadavid @EnriquePenalosa @JDOviedoAr De acuerdo, si no se unen la siguiente elección  no sera en 2030 si no en 2060",['1968368739554037821'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 7}",2025-09-17 17:37:32+00:00,GermanLynx767,German Lynx
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}], 'annotations': [{'start': 131, 'end': 138, 'probability': 0.9691, 'type': 'Place', 'normalized_text': 'Colombia'}, {'start': 164, 'end': 165, 'probability': 0.9858, 'type': 'Place', 'normalized_text': 'EU'}]}",1443168169070317578,1968362835811135764,"@JDOviedoAr Un corrupto que se embolsilló el sueldo siendo un impostor ahora viene a dar cátedra de algo. 

Si ud fuera presidente Colombia ya sería otro estado de EU, usted es un peligro para la sociedad, haciendo política por frustraciones personales.",['1968362835811135764'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 128}",2025-09-17 17:14:05+00:00,Shadumita,Astatine
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",127620307,1968362482491392002,@JDOviedoAr Usted es muy gomelo 👌,['1968362482491392002'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 57}",2025-09-17 17:12:40+00:00,JajaBolainas,Cristian Quesada
"{'urls': [{'start': 148, 'end': 171, 'url': 'https://t.co/anAYbXqUqo', 'expanded_url': 'https://x.com/JaimeCarvajalD/status/1968348044979737083/photo/1', 'display_url': 'pic.x.com/anAYbXqUqo', 'media_key': '3_1968348036112764930'}], 'mentions': [{'start': 41, 'end': 52, 'username': 'JDOviedoAr', 'id': '219434063'}, {'start': 132, 'end': 147, 'username': 'UNIMINUTORadio', 'id': '248894027'}], 'hashtags': [{'start': 100, 'end': 112, 'tag': 'YouTubeLive'}, {'start': 115, 'end': 128, 'tag': 'FacebookLive'}], 'annotations': [{'start': 101, 'end': 111, 'probability': 0.9779, 'type': 'Other', 'normalized_text': 'YouTubeLive'}, {'start': 116, 'end': 127, 'probability': 0.9724, 'type': 'Other', 'normalized_text': 'FacebookLive'}]}",140991896,1968348044979737083,Hoy a las 12 del mediodía hablaremos con @JDOviedoAr precandidato presidencial. Los esperamos en el #YouTubeLive y #FacebookLive de @UNIMINUTORadio https://t.co/anAYbXqUqo,['1968348044979737083'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 11}",2025-09-17 16:15:18+00:00,JaimeCarvajalD,Jaime Carvajal (Jimmy)
"{'mentions': [{'start': 0, 'end': 11, 'username': 'JDOviedoAr', 'id': '219434063'}]}",1711620199,1968343530834985223,@JDOviedoAr No gracias paso,['1968343530834985223'],"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 12}",2025-09-17 15:57:22+00:00,wmonroe96,Billy Monroe
